N,P,K,temperature,humidity,ph,rainfall,label
120.0,45.0,22.0,22.45942937,65.0,6.443785385,64.23026638,cotton
120.0,47.0,20.0,23.60564038,65.0,7.7232401510000015,72.49800885,cotton
120.0,60.0,22.0,24.58453146,65.0,6.0,71.94608134,cotton
107.0,45.0,25.0,23.0865933,65.0,7.2277455160000015,71.84080724,cotton
120.0,59.0,20.0,23.5000992,65.0,6.219469084,79.81328183,cotton
120.0,40.0,20.0,24.1472953,65.0,6.021439523,69.91563467,cotton
102.0,49.0,21.0,24.69315538,65.0,6.253343655,89.799462,cotton
111.0,40.0,25.0,24.48469200000001,65.0,6.187455798999999,90.94342484,cotton
120.0,40.0,20.0,24.49112609,65.0,7.0576933660000005,64.02949379,cotton
120.0,43.0,20.0,23.47986888,65.0,6.720449769,86.76287924,cotton
100.0,46.0,20.0,24.18586246,65.0,6.4316895060000006,69.08056728,cotton
120.0,40.0,24.0,25.00755095,65.0,7.453106264,86.06411872,cotton
117.0,56.0,20.0,25.99237426,65.0,7.368258226,89.1188212,cotton
120.0,40.0,24.0,23.66457347,65.0,7.352401887,99.36898373,cotton
101.0,58.0,20.0,25.66891439,65.0,6.652143699,78.59595817,cotton
107.0,42.0,24.0,22.04612876,65.0,6.144631795,86.00758678,cotton
100.0,41.0,22.0,22.4204752,65.0,7.318802162000001,93.46595573,cotton
120.0,40.0,21.0,25.03149561,65.0,7.954629324,95.0191318,cotton
105.0,60.0,23.0,23.53371386,65.0,6.207652157,87.54004943,cotton
102.0,46.0,20.0,22.77076388,65.0,6.631005298,81.49543437,cotton
120.0,49.0,22.0,25.49848236,65.0,7.306918817000001,67.05961949,cotton
120.0,40.0,20.0,25.248679,65.0,6.0,86.55517751,cotton
108.0,40.0,20.0,22.78249615,65.0,7.238566893,64.61444234,cotton
118.0,45.0,23.0,23.37044424,65.0,7.977651226,71.67870701,cotton
107.0,51.0,22.0,24.86560781,65.0,6.0,79.56866268,cotton
120.0,60.0,20.0,24.14386157,65.0,6.785723961,80.36146974,cotton
113.0,40.0,20.0,25.03300222,65.0,7.393441155,97.10087029,cotton
120.0,52.0,20.0,23.65724079,65.0,6.486068274,88.54479121,cotton
115.0,48.0,20.0,25.54359718,65.0,7.175934962,88.94245493,cotton
113.0,40.0,25.0,22.00085141,65.0,7.388265887999999,90.42224164,cotton
111.0,41.0,20.0,23.64328417,65.0,6.10539819,80.96157332,cotton
111.0,53.0,20.0,23.96436009,65.0,6.419536555,84.63148859,cotton
120.0,48.0,20.0,24.65425757,65.0,6.307585854,61.82980133,cotton
108.0,46.0,20.0,24.3017998,65.0,6.93221485,65.0247867,cotton
120.0,41.0,22.0,24.29144926,65.0,7.810865753,90.41694635,cotton
103.0,42.0,20.0,24.29470232,65.0,6.527541661,81.05902285,cotton
120.0,50.0,25.0,25.72180042,65.0,7.569454601,99.93100821,cotton
120.0,40.0,20.0,24.87663664,65.0,7.041065585,91.9223468,cotton
110.0,40.0,25.0,22.60612115,65.0,7.208795456,75.13617229,cotton
120.0,40.0,20.0,23.86814008,65.0,6.814341946,90.4547185,cotton
108.0,40.0,24.0,23.41022496,65.0,7.442217061,78.82199603,cotton
120.0,40.0,20.0,24.96440768,65.0,6.854558957,80.03995829,cotton
111.0,50.0,20.0,25.16820129,65.0,7.884550475,84.62419032,cotton
120.0,40.0,20.0,22.72767171,65.0,6.006085786,77.55176318,cotton
100.0,40.0,20.0,22.45145981,65.0,7.432043735,86.84998693,cotton
120.0,50.0,20.0,23.04920461,65.0,6.498052108,70.65644296,cotton
107.0,40.0,21.0,25.29250148,65.0,6.205263534,62.64174227,cotton
118.0,50.0,20.0,22.95604064,65.0,6.360812227,66.48339303,cotton
103.0,51.0,20.0,22.80213132,65.0,7.0466074339999984,91.6389565,cotton
120.0,57.0,20.0,23.54234715,65.0,7.947011366,84.12536744,cotton
120.0,47.0,20.0,24.41212325,65.0,6.281913857999999,98.60457373,cotton
116.0,52.0,20.0,22.94276687,65.0,6.114525877,67.08022574,cotton
114.0,40.0,23.0,25.53676123,65.0,6.7539780610000015,95.4262599,cotton
120.0,60.0,20.0,25.32023717,65.0,7.4250413160000015,83.46532547,cotton
107.0,43.0,20.0,22.426733,65.0,6.745104394,65.54475812,cotton
120.0,44.0,21.0,25.78544484,65.0,7.6411165689999985,91.39578861,cotton
112.0,49.0,25.0,25.68959532,65.0,6.470135478,66.19426787,cotton
119.0,44.0,20.0,22.14593688,65.0,7.091992365,60.65381719,cotton
120.0,59.0,20.0,25.07278712,65.0,6.520403794,93.51042684,cotton
120.0,53.0,24.0,22.21506982,65.0,6.127939627999999,70.40557612,cotton
120.0,52.0,20.0,23.9643129,65.0,7.994679507000001,76.13090645,cotton
109.0,40.0,20.0,25.40059227,65.0,7.524707577,62.51388670000001,cotton
100.0,48.0,20.0,23.7805123,65.0,7.827877817999999,66.26555904,cotton
120.0,52.0,20.0,24.16402322,65.0,6.436691764,61.94626051,cotton
102.0,40.0,25.0,25.31468463,65.0,6.0,72.82902109,cotton
111.0,40.0,22.0,22.60361557,65.0,6.135025006,88.57395505,cotton
117.0,51.0,20.0,22.9535715,65.0,6.044556594,99.75336197,cotton
120.0,40.0,24.0,22.74446976,65.0,7.59781958,90.07326633,cotton
120.0,56.0,20.0,23.80834611,65.0,6.691268104,70.97358303,cotton
112.0,54.0,20.0,25.46228792,65.0,6.1754923060000015,76.88582484,cotton
105.0,56.0,20.0,25.96779712,65.0,7.272316208999999,74.14169043,cotton
120.0,45.0,20.0,25.5308271,65.0,6.0,99.39557151,cotton
120.0,46.0,25.0,24.43847399,65.0,6.757457943,60.79645852,cotton
106.0,49.0,24.0,23.03887865,65.0,6.983395572999999,90.64770699,cotton
120.0,53.0,20.0,23.51308653,65.0,7.976889497999999,80.11272117,cotton
108.0,60.0,20.0,22.75805656,65.0,6.558902588,97.76600619,cotton
116.0,56.0,20.0,24.71252544,65.0,7.979090365,85.24963302,cotton
100.0,52.0,20.0,23.45969093,65.0,7.903528672999999,93.50153555,cotton
120.0,43.0,20.0,25.5503704,65.0,6.73210948,78.58488484,cotton
118.0,44.0,23.0,22.08458267,65.0,6.6916904760000016,67.06459777,cotton
117.0,43.0,25.0,24.68854799,65.0,7.839849298,69.31153566,cotton
120.0,40.0,21.0,25.84997269,65.0,6.61448588,77.03421249,cotton
120.0,48.0,20.0,22.46054478,65.0,7.456971816,71.85436078,cotton
102.0,45.0,20.0,23.65629976,65.0,7.2942193,74.8984994,cotton
120.0,56.0,20.0,22.00817088,65.0,7.762647875,92.23645249,cotton
114.0,40.0,20.0,24.32630461,65.0,6.363406102000001,69.45072055,cotton
101.0,40.0,20.0,22.92360984,65.0,7.63737841,92.91915074,cotton
106.0,46.0,20.0,23.43821725,65.0,6.2006719760000015,81.15072105,cotton
113.0,40.0,20.0,22.10718988,65.0,6.364729934,74.94136567,cotton
102.0,53.0,21.0,23.03814028,65.0,6.913678684,91.49697481,cotton
110.0,40.0,20.0,24.54795322,65.0,7.766259768999999,63.88079866,cotton
107.0,58.0,20.0,23.73868041,65.0,7.55606399,76.63669195,cotton
120.0,60.0,20.0,22.31871914,65.0,7.288377241,65.35747011,cotton
40.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,jute
40.0,40.0,39.0,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
40.0,41.0,40.0,25.29781791,86.88705350000002,6.5,175.0,jute
40.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.0,jute
40.0,41.0,40.0,25.0,72.00460848,6.090060478,175.0,jute
40.0,40.0,36.0,25.31042337,72.01364411,6.346715209,175.0,jute
40.0,40.0,40.0,25.0,85.08640476,6.5,175.0,jute
40.0,43.0,40.0,25.0,88.80391021,6.176860192,169.11680280000004,jute
40.0,55.0,40.0,26.284017,75.14640198,6.5,175.0,jute
40.0,40.0,40.0,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute
40.0,53.0,40.0,25.0,71.91711523,6.5,150.2498675,jute
40.0,46.0,40.0,25.75734909,88.36668522,6.025028997000001,175.0,jute
40.0,41.0,38.0,25.0,74.68322732,6.344751947000001,175.0,jute
40.0,55.0,40.0,25.0,88.95692783,6.5,151.4935635,jute
40.0,43.0,38.0,25.21622704,70.88259632,6.5,175.0,jute
40.0,40.0,35.0,25.0,79.26861738,6.5,164.2697011,jute
40.0,49.0,38.0,25.0,71.4509053,6.5,164.49703730000004,jute
40.0,40.0,39.0,25.72668885,81.86171563,6.5,175.0,jute
40.0,40.0,40.0,26.96656378,78.21047693,6.239011,169.8391177,jute
40.0,45.0,37.0,25.0,74.63745355,6.5,175.0,jute
40.0,53.0,38.0,25.0,73.84186449,6.5,153.8990984,jute
40.0,56.0,36.0,25.0,72.60512854,6.5,174.78764109999997,jute
40.0,55.0,38.0,26.8748389,79.78725152,6.5,173.1017097,jute
40.0,45.0,40.0,25.0,74.99739774,6.5,151.9035477,jute
40.0,54.0,40.0,25.0,77.62976013,6.176618831,175.0,jute
40.0,56.0,39.0,25.0,89.89106506,6.5,175.0,jute
40.0,40.0,40.0,25.7629429,80.76238215,6.427726565,174.5071843,jute
40.0,44.0,40.0,25.4879684,84.48235878,6.5,168.7848886,jute
40.0,47.0,40.0,25.37122686,76.2403666,6.130136384,175.0,jute
40.0,40.0,40.0,26.21312799,81.70476368,6.5,175.0,jute
40.0,57.0,35.0,25.0,78.54340987,6.1868143920000005,175.0,jute
40.0,40.0,38.0,25.0,87.98329901,6.334837865,150.31661519999997,jute
40.0,60.0,38.0,25.0,78.53037059,6.5,162.2847429,jute
40.0,51.0,40.0,25.0,74.09956958,6.5,175.0,jute
40.0,40.0,40.0,25.0,70.89000744,6.5,175.0,jute
40.0,50.0,40.0,25.12417673,85.72530641,6.348441469,159.5718087,jute
40.0,52.0,40.0,25.0,83.46409075,6.097294061,167.72306319999996,jute
40.0,52.0,40.0,25.0,81.45139295,6.14132902,175.0,jute
40.0,49.0,37.0,25.0,82.85284045,6.5,166.13658859999995,jute
40.0,48.0,40.0,25.0,71.31342851,6.5,153.63902119999997,jute
40.0,47.0,36.0,25.0,74.44070479999998,6.5,175.0,jute
40.0,52.0,39.0,26.41915161,76.85691248,6.5,175.0,jute
40.0,52.0,40.0,25.0,77.01222585,6.5,175.0,jute
40.0,51.0,40.0,25.0,82.7015932,6.5,166.2160846,jute
40.0,40.0,40.0,25.0,87.06071115,6.4635387070000005,175.0,jute
40.0,41.0,35.0,25.0,78.62697699,6.5,166.6415254,jute
40.0,55.0,36.0,26.12797248,80.49172597,6.5,150.6326874,jute
40.0,56.0,35.0,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
40.0,40.0,40.0,26.2830571,73.35763537,6.5,175.0,jute
40.0,56.0,40.0,26.38905406,83.31240346,6.5,175.0,jute
40.0,56.0,40.0,25.2746335,73.7459581,6.109478059,168.0432282,jute
40.0,46.0,40.0,25.0,78.45959697,6.5,155.3851533,jute
40.0,48.0,36.0,25.79351957,81.76904006,6.352076782999999,175.0,jute
40.0,58.0,40.0,25.0,87.88255345,6.5,160.6217342,jute
40.0,50.0,40.0,25.63215038,79.95150917,6.5,175.0,jute
40.0,41.0,40.0,25.84879500000001,87.81661683,6.5,152.6194403,jute
40.0,42.0,40.0,26.56767277,80.90424543,6.352771037,175.0,jute
40.0,40.0,40.0,26.24532085,72.97198375,6.5,175.0,jute
40.0,57.0,40.0,26.91515043,73.19897535,6.5,175.0,jute
40.0,41.0,40.0,25.0,82.11319791,6.5,159.92109340000005,jute
40.0,45.0,40.0,25.71901283,79.15532398,6.5,175.0,jute
40.0,40.0,40.0,25.01157559,88.33130229999998,6.5,169.4168014,jute
40.0,43.0,35.0,25.40785911,76.44048625,6.5,175.0,jute
40.0,40.0,40.0,25.0,74.27607475,6.5,153.7447398,jute
40.0,58.0,35.0,25.0,82.09053379,6.096838784,167.0576456,jute
40.0,41.0,37.0,25.0,83.20630007,6.132570522999999,175.0,jute
40.0,48.0,36.0,25.86705009,84.09985284,6.5,154.83908469999997,jute
40.0,58.0,35.0,25.0,79.46283115,6.5,175.0,jute
40.0,59.0,40.0,25.0,74.89465426,6.5,175.0,jute
40.0,40.0,35.0,25.49386782,86.97061481,6.5,175.0,jute
40.0,41.0,35.0,25.0,79.47557931,6.5,175.0,jute
40.0,57.0,38.0,25.0,82.09281674,6.356295567999999,156.3616174,jute
40.0,42.0,40.0,25.0,76.66724969,6.5,157.1215052,jute
40.0,59.0,35.0,25.0,89.86454053,6.5,175.0,jute
40.0,43.0,40.0,26.58361011,78.00774772,6.310699968,154.8238864,jute
40.0,46.0,40.0,26.82489244,78.20392774,6.5,153.91998069999997,jute
40.0,40.0,40.0,25.49674786,81.13449097,6.5,169.92882340000003,jute
40.0,41.0,36.0,25.0,80.57226761,6.187746776,175.0,jute
40.0,56.0,37.0,25.0,86.20899734,6.491506245,175.0,jute
40.0,53.0,38.0,26.24347471,78.51063754,6.5,175.0,jute
40.0,54.0,39.0,25.0,71.14782585,6.5,160.0889553,jute
40.0,58.0,37.0,26.13871511,79.1188943,6.067302109,171.4892533,jute
40.0,40.0,40.0,26.14576648,71.23690851,6.432051512,175.0,jute
40.0,50.0,40.0,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
40.0,40.0,36.0,26.5232969,77.17331847,6.5,157.8548562,jute
40.0,48.0,38.0,25.0,80.94023552,6.5,175.0,jute
40.0,41.0,36.0,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
40.0,54.0,35.0,26.63952463,70.95705996,6.5,175.0,jute
40.0,46.0,40.0,25.0,79.79609448,6.5,175.0,jute
40.0,52.0,40.0,26.47549543,73.96164569,6.5,175.0,jute
40.0,43.0,40.0,25.0,74.36794079,6.014572075,172.64426540000005,jute
40.0,55.0,40.0,25.49941707,75.99987588,6.5,175.0,jute
40.0,57.0,40.0,25.0,73.65346838,6.434610995,175.0,jute
40.0,47.0,35.0,26.98582182,89.05587886,6.5,175.0,jute
40.0,43.0,38.0,25.0,86.14290267,6.5,150.2355238,jute
40.0,44.0,40.0,25.0,86.79261344,6.5,175.0,jute
40.0,52.0,39.0,25.0,88.07112278,6.5,154.6608736,jute
40.0,40.0,37.0,25.0,81.68688879,6.5,175.0,jute
40.0,40.0,40.0,25.0,82.286484,6.5,175.0,jute
40.0,40.0,40.0,26.57421679,73.81994896,6.5,159.3223075,jute
91.0,40.0,40.0,25.0,70.0,6.5,191.6549412,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
83.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,24.12832546,70.0,6.431899747999999,150.0,coffee
100.0,40.0,40.0,23.44372334,70.0,6.42321105,150.0,coffee
100.0,40.0,40.0,23.4123707,70.0,6.5,150.0,coffee
100.0,40.0,40.0,23.05951896,70.0,6.5,164.4971875,coffee
89.0,40.0,40.0,23.07895447,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.351823783,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.392048018,171.37644619999998,coffee
84.0,40.0,40.0,25.0,70.0,6.119892347,150.0,coffee
85.0,40.0,40.0,25.0,70.0,6.5,189.0944824,coffee
99.0,40.0,40.0,25.0,70.0,6.5,165.6872119,coffee
81.0,40.0,40.0,24.65090184,70.0,6.5,150.0,coffee
95.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
81.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
80.0,40.0,40.0,23.11438731,70.0,6.5,161.8944624,coffee
100.0,40.0,40.0,25.0,70.0,6.5,175.7260273,coffee
100.0,40.0,40.0,23.26316991,70.0,6.5,194.1755471,coffee
100.0,40.0,40.0,25.0,70.0,6.043485685,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,195.7733251,coffee
83.0,40.0,40.0,25.0,70.0,6.5,190.2257843,coffee
100.0,40.0,40.0,25.0,70.0,6.5,196.2736367,coffee
100.0,40.0,40.0,24.40726724,70.0,6.410992833,150.0,coffee
100.0,40.0,40.0,23.69287069,70.0,6.5,150.0,coffee
91.0,40.0,40.0,24.53460016,70.0,6.5,180.5059257,coffee
86.0,40.0,40.0,25.0,70.0,6.081172981,192.4280381,coffee
98.0,40.0,40.0,25.0,70.0,6.5,167.43580749999995,coffee
100.0,40.0,40.0,23.59302313,70.0,6.0433309510000015,191.3980675,coffee
84.0,40.0,40.0,23.17714381,70.0,6.5,150.0,coffee
98.0,40.0,40.0,24.71384065,70.0,6.5,197.6439711,coffee
100.0,40.0,40.0,24.38534644,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
82.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
86.0,40.0,40.0,25.0,70.0,6.485761419,191.4508931,coffee
88.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
84.0,40.0,40.0,23.32293161,70.0,6.5,168.26442869999997,coffee
100.0,40.0,40.0,24.23850608,70.0,6.5,150.0,coffee
100.0,40.0,40.0,23.42611644,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,176.90209240000004,coffee
100.0,40.0,40.0,24.83846178,70.0,6.5,150.0,coffee
80.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
88.0,40.0,40.0,24.43011925,70.0,6.5,181.6368274,coffee
100.0,40.0,40.0,25.0,70.0,6.5,153.477776,coffee
87.0,40.0,40.0,25.0,70.0,6.5,193.7461968,coffee
100.0,40.0,40.0,25.0,70.0,6.5,190.2440566,coffee
98.0,40.0,40.0,25.0,70.0,6.217974349,199.4735636,coffee
97.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
85.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
82.0,40.0,40.0,25.0,70.0,6.246872394,156.15438980000005,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,196.6492664,coffee
99.0,40.0,40.0,25.0,70.0,6.273741983,150.0,coffee
100.0,40.0,40.0,23.56960509,70.0,6.5,150.0,coffee
100.0,40.0,40.0,24.99451759,70.0,6.5,192.8736822,coffee
100.0,40.0,40.0,25.0,70.0,6.5,177.816092,coffee
100.0,40.0,40.0,23.98143338,70.0,6.5,161.5279095,coffee
100.0,40.0,40.0,24.22984659,70.0,6.5,150.0,coffee
87.0,40.0,40.0,25.0,70.0,6.5,168.8383605,coffee
82.0,40.0,40.0,24.31274458,70.0,6.089443602999999,184.4103931,coffee
94.0,40.0,40.0,25.0,70.0,6.5,177.31761609999995,coffee
87.0,40.0,40.0,25.0,70.0,6.5,152.0616227,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
87.0,40.0,40.0,25.0,70.0,6.5,156.1457255,coffee
92.0,40.0,40.0,23.35723208,70.0,6.026287448,171.6976946,coffee
97.0,40.0,40.0,23.60567546,70.0,6.074190142000001,185.1568059,coffee
99.0,40.0,40.0,24.18471151,70.0,6.5,163.27087319999995,coffee
89.0,40.0,40.0,25.0,70.0,6.5,175.3723314,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,192.7121236,coffee
100.0,40.0,40.0,25.0,70.0,6.5,193.5866233,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.136286518,161.3432535,coffee
100.0,40.0,40.0,25.0,70.0,6.5,163.62694960000005,coffee
100.0,40.0,40.0,24.91370487,70.0,6.5,150.0,coffee
95.0,40.0,40.0,25.0,70.0,6.348337518999998,192.4288139,coffee
86.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,23.1069385,70.0,6.5,162.57696059999995,coffee
100.0,40.0,40.0,23.52648086,70.0,6.5,171.8839938,coffee
100.0,40.0,40.0,25.0,70.0,6.5,194.8773479,coffee
80.0,40.0,40.0,24.02952505,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,158.86088869999998,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
93.0,40.0,40.0,24.59245684,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.172090205,156.6810374,coffee
100.0,40.0,40.0,25.0,70.0,6.35118177,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,23.17124551,70.0,6.5,153.12016440000005,coffee
99.0,40.0,40.0,23.52652084,70.0,6.392791654,186.1728203,coffee
100.0,40.0,40.0,25.0,70.0,6.3483162570000005,150.0,coffee
100.0,40.0,40.0,25.0,70.0,6.123796057000001,181.4170812,coffee
100.0,40.0,40.0,25.0,70.0,6.5,188.5506536,coffee
100.0,40.0,40.0,23.29250318,70.0,6.020947179,183.468585,coffee
97.0,40.0,40.0,24.91461008,70.0,6.334610249,166.2549307,coffee
100.0,40.0,40.0,25.0,70.0,6.5,177.7745075,coffee
99.0,40.0,40.0,25.0,70.0,6.086922359,150.0,coffee
100.0,40.0,40.0,24.13179691,70.0,6.362607851,173.32283859999995,coffee
100.0,40.0,40.0,25.0,70.0,6.5,150.0,coffee
100.0,40.0,40.0,23.60301571,70.0,6.5,150.0,coffee
112.4044903422737,43.759814960466976,32.1275164562698,34.19833182646856,64.27606632864638,5.876312858345567,221.19768447674204,rice
116.07633782456007,39.69423679393771,29.11942637371082,22.283467370327724,66.37877266560506,7.092218410184955,172.94079358474113,rice
65.8467480445409,43.07325674890237,58.29521651057289,24.1202787466908,84.1692651852895,7.1698722775887,224.59472346891016,rice
94.56225235662379,21.437643599306924,21.22540362065614,24.406305641087027,85.44238667249479,5.767266279810629,251.80512085466322,rice
107.40407145494,43.5251769101845,36.26083780716738,26.56215559390231,73.91911951570364,6.72172814977818,222.63903032460522,rice
69.31292019470311,23.586038056457824,32.82824788469649,27.975460795699096,63.4633410269675,5.526764777881384,197.79815510936552,rice
114.6086539346207,56.36744397338285,24.83947499363679,20.944950056184187,86.48664779558456,6.861307016218152,267.7670654998507,rice
77.52679788267989,57.80841106721853,22.4778348729275,34.95594482003301,70.72040088661456,6.9056302118444455,227.14462340996695,rice
77.76198606451104,39.0010020131826,43.729043455038244,29.5194592084081,62.60111040341458,6.11580520121444,145.1026918653732,rice
96.30495152246738,38.41216686017969,56.18790785165788,27.26696781151017,81.30519640514632,6.458828149177557,283.11922267840214,rice
91.22446909936087,45.05451126498435,52.10918356299641,30.46813883037692,67.16886425741295,7.171181678417189,248.30131599300543,rice
84.11224524013619,43.876063962520284,25.148993277949913,21.99309264765476,77.9919391567148,5.960119209502936,134.37867058148936,rice
100.46966957819396,57.29357385174219,38.37576751777013,34.6013284366931,68.66333207612354,5.778726413439733,256.86267680770163,rice
77.41639997436043,32.43724433908432,58.03225178106321,34.23269754590594,80.30925292320578,7.07533096617064,253.45163381263356,rice
108.1814520540861,51.16250875846984,45.55000451573825,23.211118937157845,86.5578533206839,7.225804205814991,291.3903963350751,rice
105.41578340807945,38.69700481234673,59.87552843852819,31.16974544623529,65.19266757391928,6.525706267962395,176.93103815298204,rice
114.38782601024515,52.75158667541389,24.599780323494187,34.05158626784252,84.99181784223148,7.389427945691029,193.6491513342353,rice
60.66141858934637,54.65899297681885,24.59815399202842,34.943700672707614,67.80320524196568,7.09152866102038,153.143330667069,rice
88.28763482692801,49.05460978665837,20.592433994060222,24.045999714834625,72.83397997226756,7.169756653483807,273.49388955108236,rice
67.36513647531498,24.1350429719998,43.88684721950864,33.07071903903773,73.30983038689939,5.753865019093426,146.89675394680324,rice
53.86145180315653,38.31851296389293,30.094365836712406,24.948239402345312,73.77855760130441,6.798874767937607,265.2983101617891,rice
112.97829467259167,42.15709143346949,41.76993627327403,29.310653721144508,64.27990079664625,7.463784184644496,264.52878047131946,rice
100.9121012481518,23.73674320149254,39.565302149055086,33.17553962999594,76.56353647745914,6.415845475064998,187.9000542509052,rice
92.45428229547957,39.23183371030793,28.83144525637579,31.288302494279364,60.978673547479836,6.645659945011381,141.67686275394573,rice
89.36861258422803,28.24118099008553,53.52104965981243,21.27316362699657,72.19909441595875,6.766363895530059,140.71626137151276,rice
70.63382877367091,37.9865834567437,27.16923753737585,25.1395975254463,82.1226565610364,6.01500745373086,178.31595638091545,rice
52.978126778068756,27.417720216728668,36.172345274979214,33.779095141579646,62.018944854778496,6.205406418037818,254.23199431653322,rice
59.23206529128135,29.283634494710586,21.29193299234918,26.934778588045155,68.04409995950982,6.035222343776454,205.38600357217808,rice
50.266826515154946,41.46740738250271,33.752003913479484,22.494281736253605,65.27264408847606,5.721096162133961,198.89890958673067,rice
86.79419565841704,20.254642149684045,38.70100444574739,29.31428550680861,67.46171616011486,6.7484025725188665,291.5730932785042,rice
67.25982131867852,57.43431028162674,43.78065491661424,21.677468199538588,63.86508868180777,7.42102175161137,284.29603255158787,rice
59.4841946369876,29.45606912928127,36.83868323284216,23.7906844647007,77.59943366374698,5.597708985332125,253.53516663666315,rice
57.55318992205397,31.780655296768884,54.85424277113018,27.403334165351687,73.43812556319672,6.662488575174632,133.05761082479458,rice
97.37343051129345,41.743146827688875,26.918259960967074,26.09692106171233,72.4075921609144,7.465636760354281,141.985634622321,rice
108.74993309507744,46.906270974763046,40.508765846821134,23.331041012443112,74.24476070218948,7.151549176021463,163.17565039858405,rice
85.42866285690172,50.6047790778869,30.156172857972834,21.677291798510858,85.81978291134111,6.960228292170635,130.65037698903063,rice
50.24529670269622,25.893735268844814,40.28136817980918,33.22531431803057,81.17662994348616,7.272755105548413,278.3099580385447,rice
